airflow_percent,inlet_temp_c,humidity_percent,cooling_setpoint_c,workload_kw,power_kw,efficiency_percent,cost_per_hr,wue_l_per_kwh
69.96744490472224,24.416034770195573,63.77816304997776,23.375178160156146,144.4162591242016,136.87522782256497,103.91753695689799,17.255072063567766,1.4512003590351181
130.20434889150138,36.49666262624318,29.187359805926334,21.750331974597454,754.804370402671,915.5717375227551,70.42441246687125,109.84761097726881,0.804619561620932
56.087598467768814,17.936469427096846,29.31851728492216,29.813024027710696,779.8491842436517,609.487111307815,128.61334606824582,71.55192176958005,1.0117331653848622
123.02325233236735,30.283521536857144,30.632570624575905,26.736118666010206,359.0688617364738,384.73216720296017,89.80819511408895,46.730901283276886,1.0612453392508607
136.46402496620516,27.61131005605278,28.475372504358084,25.42763168185008,704.3301325705357,770.787247069393,87.61868134163888,95.52449897940448,0.9410339218414567
70.30549727227293,24.000415051362534,27.837457971316653,27.93962003500456,476.3439377343118,441.42982845555366,108.12062773546866,53.48845449943143,0.7776097739870726
117.41900251566544,25.93660410446866,62.93477334751434,29.29349950363156,855.7949319227322,856.0984624953364,101.70773810115858,104.03587931976615,1.6170448972293372
160.36920587358753,35.08422384603964,41.427463302362185,29.480251165961555,890.0031544369399,1037.3949930666583,77.63629980804713,126.43961537550004,1.1022150517435672
65.18651901072352,32.582786212877494,58.10791625991331,21.375625738331454,703.6464204144804,743.0929499405353,87.4624184825223,88.40880804095863,1.2498887338347189
86.9865550930325,19.13319613890139,29.13984394176856,22.345509633037732,77.27397727671489,77.16504449976537,108.988549203284,10.47610953435981,0.9348169404643
99.48859301434535,40.00123833320025,47.34184249483816,28.203494750089728,309.16942813358764,347.0662029194514,80.55407117031596,42.92143279536836,1.1956741521807266
121.95638605272413,44.30078926427164,39.125650560502024,29.212552679346746,993.8536415789566,1173.6109169271256,74.38160937029014,138.8954083264424,1.0387636823185256
78.49247543578232,37.57325116625397,21.09455560270906,27.83133402103722,764.9512111435164,811.2799279021518,91.23073284217715,96.39283395226485,0.8914502492306409
75.26693056434455,16.60522448255701,43.833247144510345,21.97271452390054,958.6002059404904,873.3301165773519,112.09053811095674,105.04729947377936,0.9691507558373915
159.15840528368182,23.040996366352125,57.03653005162933,26.92250063182182,806.466288299345,873.2217938986576,91.54640346924656,103.03941671844659,1.3802752042809054
117.92279416018881,31.671213659428037,79.14128088773683,28.337327292035575,663.9269554236186,703.931890427377,87.1289717312499,85.2912562196056,1.5777423591089303
114.88085827253578,43.025224577043225,64.86856480105924,21.537228262324554,302.32794047339985,383.56973064843015,64.41120642965954,46.29850856182151,1.3600411730844533
140.40174393758934,42.43299750821595,54.06358116392914,22.918951454412657,844.630192256871,1084.1600984300867,58.255504833482775,129.18477851926457,1.1433041603356395
72.43378888197365,19.834540633336857,56.80240170333072,20.28525874055885,386.33054103584146,363.5742781965966,107.61893942935158,44.236874973637406,1.3253630055670502
169.0744350331501,29.30940326827698,31.977690064436906,20.236315828901375,336.4889964593651,408.29987302786503,71.46755325950768,49.50597249900105,0.7629519340846149
170.44486409560227,30.105485318268265,26.098869529579886,18.186105941283788,770.8612652703465,978.7026887533723,68.02212515466645,118.05980892937863,0.7364358409608461
185.8601617852719,21.6388314310192,47.36174161168043,24.238894029573594,550.5677644380004,643.7077609408424,86.86613147371222,78.68183603286992,1.1614596133892408
173.2704298531078,36.11708647520385,40.64305542905829,18.01442759799038,679.3336224717333,911.2122510108635,56.270822600606145,109.25154339523782,1.2254855587073137
153.29233167800768,39.72094535475884,72.2911773541646,25.12253668196312,814.418030848953,1015.6342684615975,69.07082896601541,121.11483337157567,1.5274662317532335
142.97545010289625,42.18205819470526,25.39672329441714,23.62711573064922,797.7443820827672,991.880485362261,63.844932497213875,116.5409599965268,0.9320739096186159
142.42659980739938,15.381795890010387,40.77410483914963,29.851706117004305,921.5463495377778,876.0090156419677,116.69321105733863,105.06683665584708,1.1069276851478718
68.7151878883272,17.34838855734149,39.07255927469767,21.51824922734791,538.8227711505131,462.56552407369855,114.15491981272886,54.15152614748296,1.1392949957312113
156.38505373610008,27.1735887512783,42.963985541900264,22.394742436446926,630.4360017190306,741.9132392970947,82.46478428177558,88.67553893636835,1.2453674692565255
125.08116653984378,29.68053723607219,59.75452110140886,21.347296129438604,943.2766983672301,1072.7381724962215,81.61626432907954,130.6687186457459,1.3301108715048076
131.26778773145872,23.655388713906916,45.11814475851574,29.839960512536212,545.4575329323714,554.5668330516957,104.73847253282125,65.86934822359216,1.1032515589725709
149.2389043388417,16.471632190584785,64.97574897455303,25.223873617798596,470.36072806403513,471.22713474715323,105.25942267238031,56.5315245136793,1.5277148484012888
62.294016488363994,29.031677765039326,61.10358874575185,21.62073918370356,175.67083193312175,165.2804244288217,94.09594865291213,19.32240224658327,1.633554169625496
89.44827443203502,43.85155235610277,34.93609193077609,24.802970330758306,514.7209704299003,612.2247430822357,74.07530478223097,73.49332714238737,0.9980739005274741
108.84351213151706,25.809307569318246,24.07488047637598,20.54907508243074,548.2566248138127,596.8913180920952,89.49353398238736,71.86646752103773,0.9840005658452512
179.4850082131475,29.149827572960803,57.83196120505283,20.204947878662527,558.97220124965,692.1440093734554,71.42214037763272,83.53224456149502,1.2007020748767765
173.45340132523899,22.661201074635414,59.99801910662788,18.211112389321084,817.9531929804762,988.2520176960526,78.57649619714505,118.18305852639784,1.34034139352457
56.03885219481347,43.44161232102926,26.82811865574988,24.18360499928938,124.03201474946839,143.58487231840724,80.19805537231483,15.500313045810854,0.7415628018476366
144.7237911818303,18.947297462842013,70.6370046365129,23.037354565381726,54.67187105179526,59.267842080031336,94.23014175348696,8.468785737434036,1.5136251979860498
114.43682994627942,33.29632976580193,35.30103707426733,26.310372486336462,335.4601811971468,364.8901305200291,86.7574200192527,41.42447328819759,0.9472783371198041
195.1320760440246,23.731687284389842,69.22742832387269,18.289687776905236,592.3774838277985,747.9041732940533,75.75090289613019,88.77610482585132,1.5579248554800975
124.5588935876993,32.173160344651095,21.64173090263702,27.600005278578216,780.6825407203806,852.4141831840441,84.40825746797206,103.51579201226038,0.9734006198629677
188.4786580024578,40.794178616511175,34.1907693149692,29.153664521822428,223.96774887588998,285.35649502466975,65.41825397580392,35.3428351279072,1.1465923558161806
111.47228144068654,28.325357174106788,55.56351727516082,25.750976083505577,578.1126517370744,605.2969144844327,94.07955346561823,72.60846523226199,1.5138670786781079
184.72479556870883,20.16980340337959,56.66991531690789,29.128506971954437,918.6120344562042,986.6052698994291,91.70282946302649,119.73293334209038,1.4756199251106108
166.1352627369381,41.228540206435206,30.490051329533987,27.66615832460378,401.59586608714625,507.4660397552889,65.41821481707521,62.889336051611856,0.9140705239976793
105.88913924115136,39.492001840267,22.754283482775158,21.028549699627387,22.5816205004223,36.54164885991278,69.28045049621569,5.263786632892865,0.8489110449879972
93.89372606010664,32.42358895253325,79.23681731288373,21.24117313780472,267.4454516520614,290.5847900605762,83.38851250431655,33.704519532187675,1.7270010421199857
83.60225039841846,17.096767845112183,67.0575502662623,19.63866124602623,227.62528275917686,221.17871241873544,105.99982579596436,26.896075643204725,1.5141703612318285
142.5941772777192,19.071229199637184,38.815222323066976,21.26048512115698,154.05305308236976,172.68632413511875,97.69517598762998,20.955539067575373,1.035321406229609
138.32257719285298,34.35147721501593,50.611446100285825,28.398382787547003,141.85865478913146,153.96762437140254,85.41417469252701,18.672451971588444,1.1285308152701363
116.75501329547791,27.713003012842947,33.810226891449304,26.041107706452845,517.570382366989,548.6664174587766,94.93323454428253,65.28407559982719,0.8889158677033027
104.07071050352577,19.209742197341516,35.18072327111788,27.902937980941854,998.7524872670967,919.7167551187073,109.20918910029175,110.32491696552304,0.8109582082823403
65.28502876159442,31.481575324324027,51.86166431986232,22.953279745460794,257.680102841863,257.0056998401781,94.94631075333898,29.716704800214178,1.360985700538909
197.83074881327633,21.907994616106,73.88264387243092,28.59062925519876,801.1188747033294,900.280496352733,90.86271665195535,108.01813353251521,1.3708560075437866
69.92942089230036,15.589083193407761,65.07988426692555,27.67809494895839,940.373211957911,773.6841392957998,119.96897456988141,93.24735432452397,1.5232772592083867
127.72962000913168,36.74891722899645,49.70600373417544,19.507656180141204,861.3462291532474,1050.4338368874307,68.08809972994396,125.85713803603727,1.2126328203744139
146.52584898043762,37.99050946699697,67.92098482909945,19.29285674022888,802.0363897466535,1055.2616123864686,63.11980233817134,126.37580663753113,1.4850033477479607
193.56578765986654,25.231215555388033,24.46557431505518,19.846273838141787,639.7345950673905,789.7673671304874,75.16605419454747,93.5363975257612,0.9092569574381629
134.27090118322747,28.34476306432758,75.16596578393265,22.260200227813264,158.07437862001686,173.80135220336868,83.61719044776873,22.00984240934991,1.6189229011282205
85.76062307041045,24.804537629134366,50.93180980398917,19.706121659503562,415.56759864496934,438.01740391601544,94.94222395481728,51.152174713639994,1.366152885822169
137.66277534237207,25.401832875222574,35.558922866369116,21.59194261194917,188.07734833750607,230.54087022500553,87.64883429001159,27.41803965850991,1.0281388077622957
121.4038949540486,41.10362636172246,31.004231737117678,25.66279803602939,413.87421157338974,497.5955207924381,75.28530387124364,58.39679283063204,0.9194220879055744
159.7874927400162,34.09586830148096,22.061055835629645,21.717053281670637,632.5995865384405,780.041863549843,72.75355825563882,93.80386105821488,0.8727743426394093
184.49719776376855,40.7609210894005,22.64183416959664,29.413283843623873,989.7313247021036,1271.27778100542,65.07338627788192,151.53133226019037,0.8450569248942235
131.1499891603431,37.19345001013626,47.53259072241693,24.558591284151383,644.4724551995006,766.3124236042495,75.4707712079891,92.59546035438143,1.2752833574219586
117.53603218336649,31.856310598107765,60.7637875664154,23.75242619517299,906.2819981311969,1014.8118140882616,82.67778310680917,120.90238214708423,1.423973349280334
156.2569079641427,34.62848986896181,22.42141154655674,28.91195039332113,329.0819037224123,394.16549271664184,81.44148041047454,45.84186828353178,0.8577965498236195
144.04794518361166,22.356173129011836,77.76066443173849,21.322260482408772,393.20795199309,423.7953810556045,85.65339303058842,53.10995384070569,1.847873999019744
142.35139909422682,30.182599179735988,41.36093095712529,24.45979597893593,874.7201872267934,995.915122898564,82.7287987362993,121.12653900894483,1.1667389725539068
157.839874516293,22.805362603011247,47.44911682397843,28.447665042333412,826.0492224443461,886.8847695676241,98.36351009006901,106.73009322409217,1.2072859209414304
122.53894106653001,15.34600006529842,21.354245864694576,21.680754232514772,751.9932016836091,747.5930623946547,103.6472356910941,87.95703035444777,0.7908891599732484
151.22822539312267,40.870906596993976,40.38003971145504,23.10265146443533,778.5319249708806,1010.661633525274,65.1138234234558,122.3222121570868,1.154711783113821
115.65464092032886,37.43841889439744,51.0481150443416,18.60553971122815,859.7866656497796,1053.732514617585,66.56183140727528,127.12838308788432,1.1888048046490587
157.0759100774671,32.90257165103399,37.86197293230532,20.331238618445582,99.95830923120826,125.39181359240342,70.77594290326039,15.812853996393006,1.1725834184837223
192.5540866271208,19.239010930645307,37.86331879383325,18.381163550758863,972.684669607685,1151.8919040990613,83.9087689063041,137.89434238769007,1.0166587006648178
194.20002644147073,20.472097929621334,51.60663373617976,22.65491761011251,566.0086009070623,650.1406975783847,84.53575590844639,76.68588005808812,1.1734158955101388
77.09338249656233,27.338503856587913,57.64571764966472,19.48074911610815,465.2302032877608,488.3643733811523,91.22964575836562,58.22887015390195,1.372902063597169
169.10601885909534,19.043023455283283,71.28524866702007,21.841642975974164,583.4965462745715,655.357113289969,86.87796695143584,78.11350640216635,1.4898163676338685
75.23099538888735,29.483736108159444,20.73446005949482,24.89236559024574,50.765918746321724,46.26064519343361,99.53486511228151,6.238180817788089,0.678774459402019
84.20275430936405,19.005180652218478,31.659108114578945,21.447097440608644,307.3722383872937,289.2407808245089,104.0839696959971,35.42899459751637,0.9771852891100539
53.009813617745635,43.976516925933,32.50296303380125,21.876787072135947,360.59717526106243,398.77977910849535,81.06141549440515,49.161978565001526,1.0907835439760807
186.71800947978488,19.7525753080007,59.606073505815985,23.771886467034296,939.1155939667227,1063.145086013412,88.08833210881356,127.07714548655538,1.4065450689327037
114.89516120805928,25.578818985545453,66.6195825353096,19.263413547765133,449.7055138497106,484.3239808738234,84.17917658699315,59.068055401285235,1.3545956793062006
86.3788640717702,37.31047766010073,53.937480374835324,19.022725349628963,944.393407426357,1095.831566530364,70.13248303129642,133.18820945661474,1.2349325629780556
179.204928362837,41.69990454286886,51.59581094585353,18.0469623978625,296.7335706764199,408.6086962604001,43.70033625885023,47.937872219644916,1.1865137025592165
100.42112208784704,21.767531534282618,49.62597391372354,25.856198314229406,45.900993949410726,42.0366107744331,109.34914468511197,4.961898480929171,1.2232157712650364
86.15142139355083,44.25702446743075,58.53024287315292,23.389051804894645,467.8727503246733,560.5244731995186,70.7329633157435,66.69613250033301,1.5518162465209402
158.05766768374613,27.831432903933376,75.36202752854749,26.441340573904473,614.1109822892146,696.9108861910482,87.28034744655574,82.67743494283764,1.5982961246046616
61.313967104316106,20.647919803107033,74.73511841741215,26.187813297317895,519.9335116968389,456.9773881315501,117.79655222770731,54.8359700569822,1.822807355822212
87.21412803904919,39.3521886062953,48.82610413703203,21.358507034995633,262.5035298574021,306.1677603495827,76.36647572136137,36.28345251246366,1.3112732333226522
175.11026100977136,30.62536183833918,78.2577408004237,26.47279494331302,700.171465109838,827.8200634868015,82.71143171374564,98.31660111205125,1.762729135504492
107.65251949476198,28.558832686305976,55.94242778117002,23.66190103535839,434.3352230556557,450.7907480514675,91.49009283505681,55.04917834180528,1.242665873375197
130.9803008797719,40.93408151479565,35.34998309332989,25.01812825948587,461.3699501481163,553.9552571720183,66.13186983690221,67.90845041176001,1.0464394924320106
132.296717130459,20.8198655660239,53.634323692582754,19.401592646127884,443.41754018804573,487.2899477815457,92.60076923999986,58.38359523292879,1.5019454861183468
185.38519943175228,26.672518014832743,28.59885369105882,23.699311606507436,987.445328353289,1183.4170326797778,80.8437870234255,141.92766839811367,0.9236123119365753
104.09474099791029,15.650906949280136,42.563557508350144,22.956084429960555,393.1387709700477,368.03380263759107,112.73705282227057,44.90275964682058,1.1290806967669589
106.66480688807655,21.249099704730227,56.0089213474068,27.74789253054557,882.8034557097203,836.4563349691397,105.77530111016391,101.36733978956254,1.3834043517299164
117.13086982164747,41.138565850186474,48.81628915413393,27.903143339327503,963.07682088775,1118.030588090118,78.6186165320105,135.538243689487,1.360896265390965
155.21294526026168,43.50993337085815,50.452112523657505,22.95866081896756,904.1755732367509,1189.797190463592,58.07450557726681,142.0801897997035,1.2509638308249107
184.54423479187952,15.023754486712583,50.155190415380474,19.82058717692847,68.34620739960386,84.20933922890457,92.03274720226409,9.510663775774345,1.3114194145950426
73.47352461157539,33.04651313051545,59.931233919075126,23.203062492763088,216.36206281060774,224.78069275829347,94.64666905822017,26.96047056912122,1.2831148198896125
194.58978691967923,37.553906647666395,64.64065352388522,19.972241088071435,210.47830925493895,288.5582771981015,54.141313141720545,34.31352583515856,1.5094198294726706
116.19960460806205,30.740110521223098,25.383818021677904,24.725451591753963,27.850607744040104,34.62973907095145,88.24950746073918,4.853911607629937,0.822710551452088
113.24846968892038,43.81820167497926,64.75628570263187,19.69210818145459,764.8012453322359,972.0373567736585,61.88907445268766,116.50113910576766,1.5790026894841824
96.13101893610889,22.702192348360445,27.4259392789677,25.36577462678016,188.35687655293938,172.99583526862637,104.58559576683767,20.437953532922986,0.8413121353034726
55.16551648629801,27.87235549141986,56.75625765193018,28.745097257462398,890.2233203465491,804.0015427403775,107.63127588714698,98.07947361652876,1.466024646646998
189.55808523873378,43.764740168184474,57.96831305835801,21.68841575452368,772.8091320643206,1100.1236311755438,46.092635821402894,131.64160265055995,1.3777525638754298
66.6362015536824,26.44593735634722,63.71116050520654,24.78836196722123,576.6774497876256,521.8717381578687,107.3282126990235,63.270303592501634,1.5685945467894924
168.16547943655763,36.31623400803908,67.88779751475711,23.159940957210523,547.0781343840899,702.3667381297792,68.23687404769284,82.58517376936587,1.50001372592639
190.30949123466877,26.384853570438462,56.048920799327426,24.718654815428906,37.52652223700866,52.33417596609616,81.07682196100339,7.278100730874529,1.266143631491438
179.19061209464306,18.650987618344388,21.82809109348165,23.759131747949688,810.390009340272,900.7474873054521,91.73423417399232,107.62451951163635,0.9423003889618006
137.64130895751921,43.05187346416729,43.48930279606127,18.13158325776429,256.1275633327482,337.92730623940764,54.893600893618384,41.2282104636168,1.2123904726766692
184.9978925057366,40.97876618467685,71.58731783019044,18.71895345026261,348.76754580608366,497.45534325350354,47.44999295852958,60.822493128768016,1.5242693781833159
67.59455975481342,44.74973561958747,40.53927597683738,27.65270315447364,336.2973152310438,378.53039489179514,84.42815734288928,43.71096241038478,1.0662232686189006
115.70194425029747,16.091785360477814,70.88665022035889,20.67115093200429,229.15423067997514,217.63256759631423,103.64187289803618,22.95034381540381,1.4913952969680855
136.37590217939726,17.490878294252813,57.37808454323357,25.117614157950953,202.55204218584444,195.49502859150044,102.77737716491491,22.90132458461827,1.361965753393167
129.44855108448138,39.25714845568284,47.04112056022164,19.34178701287861,96.98972187970807,120.95317390627037,63.0259445791565,13.072523844296649,1.1809038263241474
81.46022029379174,43.111547680138656,72.46091543188003,19.121715341405356,259.66082471693375,318.7836475212684,66.99874809404545,38.94811863362957,1.6695870587953574
119.8814610716346,32.85281917031636,63.27346920939742,23.233204733771796,417.4985244713743,473.24818052289675,76.45621162133186,57.47862880085109,1.3703525170402697
78.52793780921182,40.17213992662887,20.20447133633839,19.77605323411938,232.77711515361088,255.44207704895956,76.50431669494557,29.462881557207808,0.8790151250723229
187.80879593882997,23.103686659043245,30.34870331588677,27.76285905037801,318.92578783427064,363.67211556964605,90.34800886830593,42.9528894976118,0.9528877408863988
143.20153522118426,18.562754484789725,53.385246130866605,23.252190472543766,230.5154351544133,243.8535539007246,98.3768576419587,28.355225386937416,1.2086832874992472
63.212761290098555,23.078735109757115,37.43909963762804,29.87842959882021,705.3495480931534,621.7883275440746,117.96685924882225,77.07961338392617,1.1777742103118092
91.67884700465716,36.47146958203871,67.4099475472953,19.40103772901535,358.20472268282225,400.86799351672016,75.65811066472962,48.62149733161248,1.5467097436911335
115.87564001427145,41.25566056209888,51.0694246630536,26.411083581370402,614.9457931198475,715.9965609952313,75.48303997481563,85.26407870510478,1.2080150807582013
89.20263174657771,44.97579489109138,34.00552157093757,19.16229795759053,518.2443753818422,634.131444326786,56.94110856684048,76.993541145317,1.0197511644652875
85.57204316451566,22.225432851160196,45.453759379287874,19.57910606106637,79.1617380655007,81.89512454183976,96.47195358376763,10.244263716818176,1.247867802408772
169.14802879468309,23.4513725271812,23.20116111057309,22.40889799172517,936.1755946537974,1074.0849107845777,84.8518937174034,130.2394579606151,0.9919354270299681
169.244306118012,28.190760766617963,48.16701976720749,24.13682647273808,648.7976128381882,754.7580630825479,80.11659937943072,91.30968280257262,1.3033313119479948
133.82152631997997,27.261383440823217,69.22293127663215,28.05907758549648,257.26333226519034,266.90886772070223,98.43925814727918,32.110343497920816,1.7333116702760725
87.91511430151468,24.101880252382593,31.524720192774133,22.702373540964143,862.5993269402045,872.8360673556061,97.53984565037298,104.74364872383157,0.7368806089614116
129.57459702100348,17.367990187666056,38.07783055982908,26.102980334692106,202.00850340701862,216.85125498833372,108.35251771764247,25.18681021467936,1.01708897282841
134.38969494473685,31.781093751999823,53.65312758955173,21.976628162107282,939.0730577892788,1099.5525245159322,79.37762842889306,131.7676597502422,1.3675633409198689
164.91131826900232,22.969236697418417,68.74293762504682,27.604832086985397,599.0851304158726,645.324230208954,93.6764417659868,76.68770340472739,1.627688000941975
91.47484075928513,29.806330789049213,25.19016204431719,28.19264093919589,870.2498253578585,877.6295082366616,96.43644260705115,106.89015164874151,0.8134966728613252
169.31446212349056,39.57275295448255,22.171711655086508,29.204234809369545,86.28780136742023,102.24305238974263,70.7843979500175,13.670765026307539,0.8450599738062166
132.32468188175065,23.19775588001549,34.13300320558403,23.893324970143894,992.4622005639998,1053.4892720591433,97.56999660790119,128.2973653061794,0.950545296632804
160.73865659634302,41.234645147493126,63.55071178738662,23.706689268123895,465.4596992895605,611.0520304420262,59.335170327618066,72.63725844334498,1.6630230660350813
121.86054354674357,40.35619330273957,48.037392584159775,21.360755675738606,250.40866446793973,317.3782029322596,69.62793411953106,36.87051408381717,1.3146368941134725
137.94208704187713,36.11991385931002,65.97077933623996,21.29787724542026,542.6923543829342,668.8607226809653,66.55329974571141,81.30946900750078,1.4391887369620262
79.12201654989423,29.626941914091844,44.60686305843642,19.269310623997807,617.6798956008381,659.7322355684415,88.61728206206749,78.12197926898901,1.0566599390644014
75.16061049879863,36.01915299477528,20.40284906948832,23.07378762388538,674.8586146805711,730.722795669334,86.79864916735899,87.86840576959386,0.7793385218270606
123.08538082204053,33.97005865837603,31.038077630658456,29.557840475597,346.3394059765482,365.2458773803833,88.9305614096612,43.428273015671,1.0389130355122829
184.5756550855877,20.691231861857958,46.96366412932304,25.282428912289255,838.9364957692521,930.5480022808985,88.52195506431036,112.22503384562036,1.2812844004929165
142.82878993673467,23.689538648156827,79.87459444800025,27.813640499695566,232.72472276439893,241.08285202267098,99.24017291968312,28.852007978041605,1.536361838208537
100.41210144188645,39.033788617426055,33.10866184382322,23.232500621123577,55.87563497858468,57.77901728908692,78.0432849675719,7.3563015540105345,1.0048478945057
144.59656199513955,20.81453408868766,22.876414184883686,28.349634415153393,605.9669571102313,601.7884937170367,103.08047706761977,73.9167337041254,0.9018059657587214
58.04573433995216,34.08218532554336,51.21837248890091,26.245204504722892,157.56071213932222,145.15243626787878,93.88827487045141,17.69012187520234,1.3134427501861048
78.82626502257872,30.84814073037662,69.14648018330257,25.476374057786074,479.5688515938259,482.5677604461931,97.82994312300143,57.01216392566267,1.6806777864818792
145.00874686213018,31.083330897229136,64.78812632971446,27.06856447863786,232.4446959338734,241.6128237416991,84.58744510976241,29.710621873561518,1.601770257208095
82.02688127368103,37.00072109439306,21.534912878725876,24.262076419094146,281.7163215872031,302.8474913457493,84.06711866772504,36.362294696853084,0.7335164204798776
162.0821269011921,23.340312192909423,40.767097480104844,28.389352986591234,76.92163299904813,82.20429562296049,94.9377262430466,10.612464717068756,1.208591016551143
72.89725460887323,15.365196385969686,30.000441809986818,27.12452529586188,616.0127453703766,519.084911761288,122.07723447603452,62.156012604591616,0.9667999509043085
177.01474460609927,17.941382190716684,24.89562632755187,20.19611638019906,424.73204128107,487.1874269677994,88.93536900059752,58.78877212130632,0.8855093202490322
100.26916173497034,36.64030111480594,38.86908492655794,20.9758513937901,109.2486743596623,108.09728841131178,76.73789143527644,13.757331815020075,1.287868452806285
79.8989889809631,26.913460617303084,57.99653911659051,21.516721413885893,281.1042001167806,288.07671560277606,95.79560979342233,33.84007352152074,1.5378165796778611
142.6791142942318,37.987871216771566,39.34666765580592,21.88859799528331,712.4407007673377,906.3172400624443,69.28647077856371,107.69137947807576,1.1046223276814928
148.59171922688208,33.999623925071845,65.78685217361493,24.44075460969951,64.72131897567915,82.5345037978289,76.27299040780774,10.014057245209079,1.5861206568217459
180.85842244437478,21.701497402863588,24.96701466090076,24.799606660487278,116.7939893509393,141.8309298201672,89.29266155593658,17.67430344855577,0.7839176023812897
137.37864074964725,15.900656438351078,71.73543818340995,21.79526671836147,17.28880005786919,23.265414080708386,100.22814066511218,3.164810131047138,1.7657580423234902
81.40854644855477,36.69215635851499,71.40020942399227,19.17986793381926,138.7543658935419,149.28200235966978,77.40314287356856,18.91968140645316,1.4963243291347763
136.54625621987572,27.979007366888585,70.93125614235217,19.675170262798797,181.26064455794946,196.51123581636026,84.25140666472505,23.084385348641547,1.4209292067485724
107.32697723393598,23.503313685832005,73.0878580637735,23.293897377773078,236.5247777579929,241.7632276367235,100.10124349044067,30.27457876530696,1.7860648564307846
198.07627818154208,29.456726044249976,29.750254634944856,21.026648230112816,534.6659064022946,686.9004851556762,68.10463599369342,81.25108536640583,1.1990296270278442
132.8187394749634,40.60005261984837,38.22464495661714,27.788002908285804,574.8110751778679,694.4447865695251,74.93610619999387,84.57974055342767,1.1243534244887319
129.1970304325381,42.47700387380506,78.65310969125643,25.369586673872018,631.1670884624278,784.0265345952155,68.15570291692858,94.25383557305332,1.7696650456639518
176.27550008727707,25.565192512183877,64.67188141678284,27.132088494590715,165.00271514499738,197.66958265704352,83.74825010811773,24.23133211052161,1.58521378359715
198.31227033344885,43.1635249116634,62.159243780513485,18.01390205807822,765.2120251173593,1111.2971123386617,40.63293621155411,135.35725259627154,1.4337311165096656
183.72740508731707,42.54866172776957,50.185199933487766,19.719474325360846,111.10548654228572,146.74187889536012,49.286740128611655,18.376652308233513,1.374339867927482
152.14069922126248,39.077598058928785,32.32699438994745,27.70900696005108,896.0320822270185,1100.1833675312218,71.10706224226097,131.34887818273984,1.073882620998455
70.43896896878803,37.460641214099994,44.06475438046336,28.573942446718913,126.57849233890063,123.19898724863035,91.66328082326112,16.02557784768497,1.091401735187997
87.91683804947561,42.042072146564585,20.154331547119902,28.37009433616847,712.5415560697863,794.7610228825821,80.72023539409228,96.8132079599776,0.7056346179025428
158.84490062438917,33.5759035325205,41.07846806460516,20.56350729443871,929.9585467573664,1153.1247299845497,71.59963921181848,138.23447931400773,1.0697582364741005
163.33791543246844,30.12361075637397,50.96953166149262,26.01737520024936,71.82942911697745,84.05590265483185,79.61127923931814,9.214562339681816,1.1861573826863434
132.0516921183413,21.82591815225683,45.690397841759534,18.117210327062363,390.092496705036,422.3153710468485,91.28218874455574,49.00187382337472,1.380460532273945
180.78871447677562,36.45798245657305,67.99223395775411,21.58674970930992,993.2409219348783,1289.574090643132,59.998497876707674,154.42609839178496,1.3811551525036414
